JD	lat	lon	Press	ws2.5	ws10	wd2.5	wd10	T2.5	T10	q2.5	q10	rhi2.5	rhi10	T_sfc	T_s_epp	T_s_brns	Tice	LWd	Lwu	SWd	Swu	RR_org	RR_ncr	twr_orien	ww	u*	hs	hl	usb_2.5	usb_10	hsb_2.5	hsb_10	hlb_2.5	hlb_10	zob2.5	zob10	zotb2.5	zotb10	zoqb2.5	zogb10
509.8333	76.36948	-166.94803	1033.3	4.94	5.56	84	85	-5.9	-6.04	1.635	1.564	72.3	70.2	-5.27	-7.8	-5.65	-4.12	203.3	280.3	571.5	421.6	0	0	72.4	0.001	0.21	-3	4.5	0.2272	0.2278	7.2	7.3	24.3	24.3	0.00045	0.00045	0.000086	0.000086	0.000105	0.000105
509.875	76.37129	-166.96311	1033.3	5.25	5.85	84	85	-5.22	-5.36	1.716	1.654	71.9	69.8	-4.35	-7.15	-4.74	-4.12	203	283.1	610.8	441.3	0	0	73.1	0	0.24	-1.6	8.3	0.2418	0.2406	10.6	10.5	29.4	28.8	0.00045	0.00045	0.00008	0.00008	0.000098	0.000099
509.9167	76.37328	-166.97733	1033.3	5.36	5.95	80	81	-4.82	-4.93	1.836	1.774	74.3	72.5	-3.56	-6.71	-3.96	-4.12	203.2	284.9	630.3	454.2	0	0	73.1	0	0.27	0.2	8	0.2478	0.2461	15.9	15.1	32.2	31.4	0.00045	0.00045	0.000077	0.000078	0.000095	0.000096
509.9583	76.37526	-166.99056	1033.2	5.57	6.15	81	82	-4.25	-4.34	1.926	1.864	74.3	72.3	-2.99	-6.2	-3.4	-4.11	204.2	287.1	629.5	464	6.6	0	73.3	0.001	0.25	-0.5	6.9	0.2571	0.2539	16.3	15.2	34.8	33.6	0.00045	0.00045	0.000074	0.000075	0.000091	0.000093
510	76.37735	-167.00536	1033	5.47	6.05	81	82	-3.82	-3.86	2.046	1.984	76	74	-2.62	-5.28	-3.02	-4.09	208	291.1	607.1	461.9	2.7	0	73.3	0.003	0.27	-1.9	8.7	0.2525	0.2495	15.4	13.6	33.3	32.2	0.00045	0.00045	0.000076	0.000077	0.000094	0.000095
510.0417	76.37898	-167.01835	1033	5.67	6.25	81	82	-3.57	-3.58	2.087	2.034	75.9	73.9	-2.64	-5.47	-3.04	-4.08	207.2	290.3	565.6	442.4	0	0	73.3	0.005	0.22	-4.1	4	0.2607	0.2559	12.1	10.2	32.5	30.9	0.00045	0.00045	0.000073	0.000075	0.00009	0.000092
510.0833	76.38069	-167.03211	1032.8	6.09	6.77	81	82	-3.55	-3.56	2.106	2.044	76.3	74.2	-2.9	-5.54	-3.3	-4.07	207.7	290	512.7	410.3	0	0	73	0.002	0.25	-7.4	4.2	0.279	0.2751	8.8	7.1	31.2	30	0.00045	0.00045	0.000067	0.000068	0.000082	0.000084
510.125	76.38236	-167.04626	1032.5	6.3	7.07	77	78	-3.76	-3.79	2.116	2.064	78.1	76.4	-3.36	-5.7	-3.74	-4.08	210.8	289.3	444.5	366.3	0	0	73.3	0.003	0.33	-12.1	4	0.2878	0.2854	5.3	4.3	27.4	26.4	0.00045	0.00045	0.000064	0.000064	0.000079	0.00008
510.1667	76.38435	-167.06198	1032.5	6.61	7.36	83	83	-3.99	-4.05	2.117	2.074	79.6	78.4	-3.87	-5.92	-4.22	-4.08	215.7	288.4	369.4	315.9	0	0	73.5	0.003	0.29	-11.9	3.2	0.3007	0.2953	1.4	1.1	23.7	22.5	0.00045	0.00045	0.00006	0.000061	0.000074	0.000076
510.2083	76.38644	-167.0781	1032.4	6.3	7.07	83	85	-4.39	-4.43	2.098	2.07	81.7	80.8	-4.53	-6.35	-4.87	-4.08	216.5	286.6	297.2	264.6	0	0	73.9	0.001	0.26	-13.1	1.6	0.2858	0.2814	-2.4	-2.5	17.9	16.7	0.00045	0.00045	0.000064	0.000065	0.000079	0.000081
510.25	76.38856	-167.0935	1032.4	6.41	7.23	84	85	-4.89	-4.88	2.059	2.044	83.7	83	-5.55	-7.01	-5.91	-4.07	209.6	283.7	233.9	216.2	0	0	74	0.001	0.27	-18.2	0.6	0.289	0.2828	-9.9	-9.6	11.6	10.5	0.00045	0.00045	0.000063	0.000064	0.000078	0.00008
510.2917	76.39061	-167.10966	1032.3	6.51	7.38	82	83	-5.49	-5.44	1.999	1.99	85.5	84.7	-6.19	-7.6	-6.54	-4.06	209.4	281.2	177.8	171.1	0	0	74.6	0.002	0.31	-21.2	0.1	0.2934	0.2883	-10.6	-10.7	9.2	8.3	0.00045	0.00045	0.000061	0.000062	0.000076	0.000078
510.3333	76.39288	-167.12439	1032.2	6.62	7.48	89	89	-5.92	-5.83	1.919	1.91	85	84.1	-7.01	-8.15	-7.35	-4.06	209.1	278.9	134.8	135.4	0	0	75.3	0.003	0.25	-21.7	0	0.2972	0.2886	-16.4	-16.1	6.5	5.9	0.00045	0.00045	0.00006	0.000062	0.000074	0.000077
510.375	76.39489	-167.13816	1032.3	6.11	7.09	93	93	-6.6	-6.46	1.81	1.81	85.3	84	-7.95	-8.86	-8.27	-4.06	210.3	276	105.4	109.8	0	0	75.5	0.001	0.22	-22.3	0.2	0.2731	0.2698	-18.7	-18.7	4.1	3.5	0.00045	0.00045	0.000067	0.000068	0.000083	0.000084
510.4167	76.39684	-167.15136	1032.2	5.99	6.93	89	90	-7.07	-6.91	1.719	1.71	84.3	82.8	-8.61	-9.43	-8.93	-4.06	209.5	273.6	82.2	95.9	0	0	75.3	0.001	0.23	-23.2	0.1	0.2668	0.2612	-20.8	-20.4	3.4	3.2	0.00045	0.00045	0.000069	0.000071	0.000085	0.000087
510.4583	76.39891	-167.16232	1032.1	6	7.09	91	91	-7.56	-7.39	1.64	1.64	84	82.5	-8.83	-9.84	-9.14	-4.07	210.1	271.9	90.2	93.7	0	0	74.7	0.001	0.23	-22.9	0.1	0.2683	0.2702	-17.4	-18.2	5	4.4	0.00045	0.00045	0.000068	0.000067	0.000084	0.000083
510.5	76.40081	-167.17386	1031.9	6.01	6.99	95	95	-7.88	-7.77	1.609	1.6	84.8	83.5	-8.91	-9.92	-9.18	-4.07	216.8	271.7	103.1	103.7	0	0	74.5	0.001	0.22	-20.6	0.2	0.2696	0.2686	-14.4	-14.7	5.7	5.2	0.00045	0.00045	0.000067	0.000067	0.000083	0.000084
510.5417	76.4027	-167.18546	1031.7	6	6.93	102	103	-7.93	-7.81	1.609	1.6	85.1	83.8	-9.15	-9.88	-9.44	-4.07	214.2	271.8	132	127	0	0	74.3	0.002	0.23	-20.5	0	0.2685	0.2643	-16.9	-16.7	4.4	4	0.00045	0.00045	0.000067	0.000069	0.000083	0.000085
510.5833	76.40466	-167.19711	1031.7	5.79	6.73	95	96	-8.07	-8.01	1.609	1.596	85.8	84.8	-8.86	-9.86	-9.16	-4.07	211.9	271.9	175.2	160.6	0	0	74	0.001	0.21	-16.7	0.2	0.2604	0.2605	-10.8	-11	5.8	5.5	0.00045	0.00045	0.00007	0.00007	0.000087	0.000087
510.625	76.40654	-167.20881	1031.4	6	6.83	97	98	-8.1	-8.07	1.609	1.6	86.3	85.4	-8.53	-9.79	-8.84	-4.06	210.6	272.2	235.9	203.9	0	0	74.2	0.001	0.21	-13.4	0.4	0.2712	0.2683	-6.3	-6.7	7.9	7.2	0.00045	0.00045	0.000066	0.000067	0.000082	0.000083
510.6667	76.40819	-167.22125	1031.4	5.78	6.59	96	97	-7.58	-7.56	1.668	1.64	85.1	83.8	-7.8	-9.21	-8.12	-4.04	210	274.5	308.1	255.4	0	0	73.8	0.001	0.21	-12.3	0.8	0.262	0.2607	-3.3	-4	9.7	9.5	0.00045	0.00045	0.00007	0.00007	0.000087	0.000087
510.7083	76.41008	-167.23613	1031.1	6.83	7.62	95	96	-7.06	-7.04	1.728	1.7	84.6	83.2	-6.85	-8.54	-7.18	-4.05	210.7	277.3	376.7	301.5	0	0	73.9	0.002	0.26	-11.6	1.5	0.3112	0.3054	2.8	1.3	15.6	14.8	0.00045	0.00045	0.000055	0.000057	0.000069	0.000071
510.75	76.41216	-167.251	1030.8	6.82	7.56	97	98	-5.84	-5.88	1.867	1.82	81.9	80.4	-5.39	-7.42	-5.71	-4.05	216.3	282.1	436.8	339.2	0	0	73.3	0.001	0.25	-8.8	2.1	0.3114	0.3051	6.6	5.4	21.4	20.7	0.00045	0.00045	0.000056	0.000057	0.00007	0.000072
510.7917	76.41447	-167.26841	1030.6	6.82	7.52	95	95	-4.88	-4.98	1.977	1.92	79.9	78.3	-4.14	-6.34	-4.4	-4.06	233.8	286.8	480.1	365.6	0	0	72.3	0.002	0.27	-3.6	3.9	0.3122	0.3052	11	10.3	27.8	26.9	0.00045	0.00045	0.000056	0.000058	0.00007	0.000072
510.8333	76.4169	-167.28584	1030.4	7.65	8.44	96	95	-3.97	-4.1	2.075	2.014	77.9	76.2	-2.83	-5.16	-3.04	-4.06	250	292.1	555.7	423	0	0	72.5	0.003	0.3	3.6	7.8	0.3507	0.3437	19	18.1	40.1	38.5	0.00045	0.00045	0.000048	0.000049	0.00006	0.000062
510.875	76.4198	-167.3027	1030	8.49	9.33	99	99	-3.33	-3.43	2.165	2.094	76.9	75	-2.4	-4.33	-2.46	-4.06	286.4	296	414.5	340.7	0	0	73.3	0.002	0.35	-0.3	12.3	0.3879	0.378	16.7	15.5	44.5	42.7	0.00045	0.00045	0.000041	0.000043	0.000052	0.000054
510.9167	76.42256	-167.31916	1029.8	8.06	8.85	105	105	-2.63	-2.73	2.294	2.214	76.6	74.6	-1.97	-3.67	-1.99	-4.05	300.6	299	421.9	361.2	0	0	73.3	0.004	0.31	-1.5	7.5	0.3682	0.3576	11.1	10.4	41.7	40.2	0.00045	0.00045	0.000045	0.000047	0.000057	0.000059
510.9583	76.42547	-167.33428	1029.5	7.98	8.85	105	106	-1.97	-2.08	2.415	2.334	76.5	74.5	-1.23	-3	-1.26	-4.04	298.9	302	465.5	389.6	0	0	73.7	0.001	0.33	0.1	10.4	0.3644	0.3581	12.4	11.8	45	43.6	0.00045	0.00045	0.000046	0.000047	0.000058	0.000059
511	76.42916	-167.35104	1029.2	8.49	9.27	104	104	-1.74	-1.85	2.495	2.414	77.4	75.5	-1.26	-2.64	-1.28	-4.04	303.1	303.6	450.4	378.6	0	0	73.8	0.008	0.35	1.8	10.3	0.3871	0.3738	8.3	7.9	43.1	41.3	0.00045	0.00045	0.000042	0.000044	0.000053	0.000056
511.0417	76.43306	-167.36687	1028.9	8.81	9.67	105	105	-1.6	-1.7	2.574	2.494	78.8	77.1	-1.13	-2.45	-1.15	-4.04	303.1	304.4	397	334.8	0	0	73.8	0.005	0.35	0.2	7.7	0.4015	0.3895	8.3	7.9	42.4	40.9	0.00045	0.00045	0.00004	0.000042	0.000051	0.000053
511.0833	76.43744	-167.3815	1028.5	8.91	9.88	110	110	-1.13	-1.21	2.676	2.594	78.9	76.8	-0.19	-2.1	-0.29	-4.03	286.3	305.9	543.6	446.8	0	0	73.8	0.002	0.39	5.5	13	0.4069	0.3996	17.5	15.9	51.7	49.9	0.00045	0.00045	0.000039	0.00004	0.00005	0.000051
511.125	76.44143	-167.39562	1028.2	9999	9999	9999	9999	-0.99	-1.09	2.727	2.636	79.4	77.3	-0.53	-2.01	-0.65	-4.04	283.1	306.2	376.5	315.8	0	0	73.8	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999
511.1667	76.44494	-167.40829	1028.1	7.05	8.2	118	118	-1.09	-1.14	2.677	2.614	78.5	77	-1.04	-2.37	-1.19	-4.03	273.6	304.5	312.9	264.7	0	0	74	0.003	0.34	-5.5	6.7	0.3207	0.3285	0.4	0	31.7	31.5	0.00045	0.00045	0.000056	0.000054	0.00007	0.000068
511.2083	76.44832	-167.42002	1028	6.95	8.1	116	117	-1.79	-1.83	2.608	2.555	81.2	79.8	-1.86	-3.03	-2.05	-4.03	262.4	301.5	243.6	213.3	0	0	74.3	0.003	0.33	-8.8	4.5	0.3157	0.3235	-1.5	-1.8	25	24.8	0.00045	0.00045	0.000057	0.000055	0.000071	0.000069
511.25	76.45142	-167.43212	1027.9	6.32	7.43	114	115	-2.69	-2.67	2.498	2.467	83.9	82.7	-3.15	-4.29	-3.44	-4.03	234.7	295.6	229.3	212.4	0	0	74.5	0.002	0.31	-16.5	1	0.2859	0.2928	-6.9	-7.4	14.9	14.6	0.00045	0.00045	0.000065	0.000063	0.00008	0.000078
511.2917	76.45457	-167.44465	1027.7	6.22	7.33	115	115	-3.42	-3.36	2.418	2.388	86.1	84.8	-4.01	-4.99	-4.29	-4.03	233.4	292.6	178.9	173	0	0	74.8	0.004	0.29	-19	0.8	0.2808	0.2871	-8.6	-9.3	10.3	10.2	0.00045	0.00045	0.000066	0.000064	0.000082	0.00008
511.3333	76.4572	-167.45713	1027.6	5.49	6.64	117	118	-3.87	-3.81	2.329	2.31	86.4	85.2	-4.77	-5.48	-5.04	-4.03	234.3	290.5	153.7	152.4	0	0	75.1	0	0.26	-17.2	0.3	0.2461	0.2559	-11.4	-11.9	6.6	6.5	0.00045	0.00045	0.000079	0.000075	0.000097	0.000092
511.375	76.45983	-167.46868	1027.3	5.6	6.85	115	116	-4.31	-4.19	2.249	2.23	86.4	85	-5.36	-6.01	-5.62	-4.03	234.2	288.2	117.3	115.8	0	0	75.1	0	0.26	-21	0.2	0.2505	0.2628	-13.5	-14.5	5.2	5.3	0.00045	0.00045	0.000077	0.000072	0.000094	0.000089
511.4167	76.46189	-167.47783	1027.1	5.69	6.75	113	114	-4.93	-4.79	2.159	2.15	87.5	86.1	-5.83	-6.56	-6.07	-4.02	236.2	285.9	85.3	85.5	0	0	75.2	0.001	0.25	-21.5	-0.1	0.2551	0.2598	-11.9	-12.9	5.2	4.9	0.00045	0.00045	0.000074	0.000073	0.000092	0.00009
511.4583	76.46372	-167.48441	1026.6	5.7	6.94	115	116	-4.79	-4.73	2.198	2.178	88	86.7	-5.28	-6.1	-5.44	-4.02	254.3	288	91.7	82.5	0	0	75.4	0.001	0.27	-16.5	0.2	0.2571	0.2718	-6.7	-7.8	7.6	7.7	0.00045	0.00045	0.000074	0.000068	0.000091	0.000084
511.5	76.46564	-167.48943	1026.4	5.28	6.55	117	118	-4.87	-4.74	2.179	2.182	88	86.8	-6.28	-6.89	-6.53	-4.03	231.8	284.4	71.9	69.3	0	0	75.4	0.002	0.24	-19.3	0	0.2344	0.2466	-16.9	-17.5	1.5	1.3	0.00045	0.00045	0.000083	0.000078	0.000102	0.000096
511.5417	76.46738	-167.49418	1025.8	5.69	6.87	114	115	-5.4	-5.27	2.09	2.09	88.2	87	-6.64	-7.17	-6.92	-4.03	225.4	283.2	137.4	131.6	0	0	75.6	0.001	0.26	-21.5	0	0.2541	0.2614	-16.1	-16.7	2.3	2.1	0.00045	0.00045	0.000074	0.000072	0.000092	0.000089
511.5833	76.46888	-167.49901	1025.1	5.79	6.85	112	112	-5.91	-5.83	2.009	1.99	88.3	87.2	-6.68	-7.38	-6.96	-4.03	224.5	282.3	177.4	163.3	0	0	75.6	0.001	0.23	-17	0.3	0.2604	0.2656	-10.4	-11	4.8	4.9	0.00045	0.00045	0.000072	0.00007	0.000088	0.000086
511.625	76.47032	-167.50428	1024.6	5.78	6.72	109	110	-6.27	-6.26	1.968	1.95	89.2	88.3	-6.88	-7.78	-7.18	-4.03	219.5	280.6	238.4	206.5	0	0	75.6	0.001	0.22	-12.8	0.3	0.2605	0.2623	-8.3	-8.3	5	4.9	0.00045	0.00045	0.000071	0.000071	0.000088	0.000087
511.6667	76.47196	-167.51178	1024.3	5.78	6.72	111	111	-6.05	-6.07	1.989	1.968	88.7	87.8	-6.37	-7.34	-6.67	-4.03	220.7	282.4	309.2	257.4	0	0	75.6	0.001	0.24	-11.2	0.7	0.2616	0.2653	-4.5	-4.7	7.5	7.4	0.00045	0.00045	0.000071	0.00007	0.000088	0.000086
511.7083	76.47377	-167.52238	1023.8	5.89	6.61	108	108	-5.62	-5.66	2.028	1.997	87	85.7	-5.59	-6.86	-5.9	-4.03	221	284.5	374	299.5	0	0	75.5	0.002	0.24	-8.1	1.9	0.2679	0.2643	0.1	-0.3	11.6	11.2	0.00045	0.00045	0.000069	0.00007	0.000085	0.000087
511.75	76.47602	-167.53558	1023.6	6.09	6.78	101	103	-5.1	-5.2	2.057	2.007	84.2	83	-4.88	-6.34	-5.18	-4.03	225.6	286.7	401.7	313.9	0	0	75.1	0	0.25	-5.2	2.8	0.2775	0.2731	2.7	2.7	16.2	16	0.00045	0.00045	0.000066	0.000068	0.000082	0.000084
511.7917	76.4784	-167.5518	1023	6.61	7.37	101	102	-4.46	-4.57	2.096	2.035	81.1	79.7	-3.94	-5.75	-4.22	-4.02	232.6	289.3	456.7	349.2	0	0	74.2	0.001	0.25	-3.3	2.7	0.3022	0.2984	7.3	7.1	24	23.6	0.00045	0.00045	0.000059	0.00006	0.000073	0.000075
511.8333	76.48096	-167.56774	1022.5	6.71	7.46	96	98	-4	-4.11	2.157	2.095	80.4	79	-3.37	-5.29	-3.62	-4.02	239.9	291.4	500.9	383.4	0	0	74.9	0.001	0.27	-1.8	6.4	0.3069	0.3026	9	8.8	27.1	26.5	0.00045	0.00045	0.000058	0.000059	0.000072	0.000074
511.875	76.48333	-167.58373	1022.1	6.5	7.25	92	93	-3	-3.18	2.366	2.295	81	80	-2.06	-4.26	-2.33	-4.01	239.2	295.8	592	443.5	0	0	75.7	0.001	0.28	4.3	7.5	0.2983	0.2963	13.5	13.8	31.1	30.8	0.00045	0.00045	0.000061	0.000061	0.000076	0.000076
511.9167	76.48607	-167.60215	1021.4	7.12	7.85	89	91	-2.89	-3.01	2.426	2.365	82.1	81	-2.24	-3.94	-2.38	-4	269	297.5	463.8	370.7	0	0	76	0.004	0.3	0.4	10.2	0.3252	0.3182	9.8	9.6	29	28.1	0.00045	0.00045	0.000054	0.000055	0.000067	0.000069
511.9583	76.48875	-167.61938	9999	7.55	8.44	9999	9999	-2.48	-2.6	2.466	2.395	80.8	79.4	-1.66	-3.43	-1.77	-4	279.8	299.9	477.1	390.1	0	0	999	0.001	0.32	3.2	9.8	0.3453	0.3423	13.2	12.8	35.6	34.9	0.00045	0.00045	0.00005	0.00005	0.000062	0.000063
512	76.49126	-167.63581	9999	7.65	8.44	86	88	-2.58	-2.7	2.407	2.345	79.6	78.2	-1.72	-3.43	-1.78	-3.99	290.1	300	426.8	362	0	0	76	0.003	0.34	0.4	9	0.3498	0.3425	14	13.4	37.8	36.3	0.00045	0.00045	0.000049	0.00005	0.000061	0.000063
512.0417	76.49427	-167.65361	9999	7.85	8.73	83	85	-2.54	-2.64	2.447	2.385	80.4	79.2	-1.74	-3.45	-1.83	-3.99	283.1	299.8	393	332.4	0	0	76	0.001	0.37	-2.6	9.3	0.3586	0.3536	13.2	12.5	36.6	35.4	0.00045	0.00045	0.000047	0.000048	0.000059	0.00006
512.0833	76.49691	-167.6713	9999	7.53	8.37	84	85	-2.46	-2.54	2.527	2.467	82.4	81.3	-1.77	-3.41	-1.85	-3.98	285.7	300	323.6	277.4	0	0	76	0.006	0.36	-5.6	3.9	0.344	0.3387	10.9	10.1	31.6	30.6	0.00045	0.00045	0.00005	0.000051	0.000063	0.000064
512.125	76.49904	-167.68882	9999	8.26	9.24	83	84	-2.29	-2.35	2.557	2.505	82.4	81.2	-1.47	-3.13	-1.5	-3.98	298.9	301.4	254.5	222.1	0	0	76	0.003	0.41	-8.5	8.8	0.3774	0.3736	14.2	12.8	36.6	35.2	0.00045	0.00045	0.000043	0.000044	0.000055	0.000056
512.1667	76.50087	-167.70635	9999	8.68	9.64	82	83	-2.24	-2.28	2.577	2.527	82.7	81.4	-1.71	-3.16	-1.78	-3.97	289.1	301.2	202.5	173.2	0	0	75.8	0.001	0.43	-13.8	6.2	0.3956	0.3879	9.3	7.9	33.9	32.4	0.00045	0.00045	0.00004	0.000042	0.000051	0.000053
512.2083	76.50288	-167.72789	9999	8.37	9.36	83	84	-2.05	-2.07	2.668	2.627	84.2	83.2	-2.53	-3.29	-2.68	-3.96	267.7	300.4	217.1	183.1	0	0	75.8	0.003	0.42	-18.3	4.4	0.3791	0.371	-9.1	-8.7	18.3	17.8	0.00045	0.00045	0.000043	0.000045	0.000055	0.000056
512.25	76.50579	-167.75259	9999	8.98	10.03	86	88	-2.17	-2.16	2.638	2.598	84	82.9	-3.13	-3.7	-3.37	-3.96	246.2	298.4	179.5	157.3	0	0	75.8	0.001	0.44	-27.7	2.6	0.406	0.3947	-18.8	-17.8	13.6	13.5	0.00045	0.00045	0.000039	0.000041	0.000049	0.000052
512.2917	76.50894	-167.77808	9999	8.17	9.15	90	91	-2.64	-2.62	2.579	2.558	85.7	84.7	-3.85	-4.16	-4.09	-3.95	244.1	296.3	146.9	130.2	0	0	75.8	0.005	0.35	-22.2	1.2	0.3683	0.3573	-21.6	-20.1	7.4	7.2	0.00045	0.00045	0.000045	0.000047	0.000057	0.000059
512.3333	76.51212	-167.80279	9999	8.37	9.44	86	88	-2.93	-2.88	2.508	2.478	85.1	84	-4.33	-4.57	-4.57	-3.94	241.5	294.5	92.7	84.8	0	0	75.8	0.002	0.39	-27.5	1.4	0.3769	0.3679	-25.4	-24	5.8	6.2	0.00045	0.00045	0.000043	0.000045	0.000055	0.000057
512.375	76.51504	-167.82797	9999	8.47	9.56	85	87	-3.69	-3.61	2.339	2.32	84.8	83.6	-5.33	-5.53	-5.61	-3.93	230.9	290.2	72.3	70.8	0	0	75.8	0.002	0.4	-33.4	0.8	0.3808	0.3709	-30	-28.3	3.7	4	0.00045	0.00045	0.000042	0.000044	0.000054	0.000056
512.4167	76.51743	-167.84903	9999	8.68	9.73	88	90	-3.68	-3.66	2.328	2.298	84.4	83.3	-4.81	-5.14	-5.03	-3.92	244	292	110.3	117.5	0	0	75.8	0.002	0.4	-25	2.2	0.3916	0.3816	-21.4	-20.2	9.5	9.5	0.00045	0.00045	0.000041	0.000042	0.000051	0.000053
512.4583	76.52004	-167.87006	9999	8.39	9.47	90	92	-4.1	-4.03	2.268	2.24	85	83.8	-5.49	-5.74	-5.75	-3.92	234.7	289.4	85.5	83	0	0	75.8	0.001	0.36	-30	0.9	0.3776	0.369	-25.4	-24.3	5.4	5.8	0.00045	0.00045	0.000043	0.000044	0.000054	0.000056
512.5	76.52278	-167.89206	9999	7.96	8.97	90	91	-4.49	-4.47	2.218	2.19	86	85	-5.75	-5.83	-5.96	-3.92	243.2	289.1	101	97.9	0	0	75.7	0.002	0.35	-23.1	1.2	0.3585	0.3493	-22	-20.5	5.1	5.5	0.00045	0.00045	0.000046	0.000048	0.000058	0.00006
512.5417	76.52561	-167.91185	9999	7.86	8.76	95	96	-4.41	-4.46	2.258	2.228	87.2	86.2	-4.9	-5.14	-4.98	-3.92	274.6	292.4	152.8	133.3	0.1	0	75.7	0.002	0.33	-12.6	999	0.3556	0.3468	-8.8	-8.1	11	10.8	0.00045	0.00045	0.000047	0.000048	0.000059	0.000061
512.5833	76.52849	-167.92954	9999	8.27	9.05	99	100	-3.41	-3.55	2.488	2.438	88.2	87.4	-2.82	-3.17	-2.82	-3.91	303.1	301.2	114.1	98.5	0.5	0	75.7	0.002	0.36	4	999	0.3774	0.3651	10.1	10.1	23.4	22.7	0.00045	0.00045	0.000043	0.000045	0.000054	0.000057
512.625	76.5312	-167.94499	9999	7.96	8.82	102	103	-2.9	-3.02	2.657	2.608	90.1	89.3	-2.47	-2.93	-2.47	-3.91	307.3	302.4	88.7	76.4	0.1	0	75.7	0.002	0.33	4.4	999	0.3627	0.3551	6.9	7	19	18.8	0.00045	0.00045	0.000046	0.000047	0.000058	0.00006
512.6667	76.53384	-167.95868	9999	7.54	8.44	106	106	-2.66	-2.74	2.728	2.69	90.7	90.2	-2.65	-3.15	-2.65	-3.91	306.5	301.4	163.6	138.8	0	0	75.7	0.005	0.305	-3	999	0.3425	0.3377	-0.4	-0.1	13	13	0.00045	0.00045	0.00005	0.000051	0.000063	0.000064
512.7083	76.53648	-167.97141	9999	7.45	8.45	115	116	-2.36	-2.45	2.828	2.798	91.7	91.4	-2.37	-2.9	-2.38	-3.9	303.2	302.4	185.4	162.2	0	0	75.6	0.005	0.35	-1.3	999	0.3387	0.3381	-0.7	-0.2	11.8	11.7	0.00045	0.00045	0.000051	0.000051	0.000064	0.000064
512.75	76.53938	-167.98322	9999	6.72	7.77	121	122	-2.3	-2.43	2.929	2.9	94.4	94.6	-2.15	-2.68	-2.16	-3.89	302.9	303.4	196.5	173.2	0	0	75.6	0.002	0.32	3.5	0.8	0.306	0.3121	1.8	2.5	9.1	9.4	0.00045	0.00045	0.000059	0.000057	0.000074	0.000072
512.7917	76.54258	-167.99181	9999	6.39	7.18	130	131	-2.1	-2.23	3.058	3.03	96.8	97.1	-1.82	-2.37	-1.83	-3.89	305.8	304.8	266.7	234.8	0	0	75.6	0.007	0.3	7.1	999	0.2913	0.2891	3.6	4	7.3	7.5	0.00045	0.00045	0.000063	0.000064	0.000079	0.00008
512.8333	76.54603	-167.99917	9999	6.07	6.77	142	141	-1.64	-1.74	3.188	3.16	97.2	97.3	-1.46	-2.03	-1.47	-3.89	307.5	306.4	291.5	256.7	0	0	75.5	0.001	0.28	3.9	999	0.2762	0.272	2.1	2.3	5.9	6.1	0.00045	0.00045	0.000069	0.00007	0.000085	0.000087
512.875	76.54981	-168.00488	9999	5.93	6.67	156	156	-0.71	-0.8	3.438	3.408	96.9	96.9	-0.46	-1.12	-0.47	-3.89	312	310.5	395.6	336.8	0	0	75.5	0.001	0.255	6.5	999	0.2703	0.2687	2.9	2.9	7.2	7.3	0.00045	0.00045	0.000071	0.000072	0.000088	0.000089
512.9167	76.55428	-168.00503	9999	6.17	6.76	181	181	0.27	0.24	3.668	3.64	95.5	94.9	-0.32	-0.6	-0.33	-3.89	311.6	312.9	467.2	386.6	0	0.3	75.5	0.001	0.3	-0.8	1.6	0.2781	0.2645	-8.3	-7.5	0.8	1.5	0.00045	0.00045	0.000069	0.000074	0.000086	0.000091
512.9583	76.55916	-168.00108	1008.8	6.24	6.95	190	190	0.53	0.56	3.659	3.638	92.1	91.2	-0.07	-0.56	-0.11	-3.88	304.2	313	511.7	404.4	0	0	75.5	0.001	0.29	-2.2	2	0.2816	0.2715	-8.5	-8.4	3.7	3.8	0.00045	0.00045	0.000068	0.000072	0.000084	0.000089
513	76.56382	-167.99492	1009	7.16	8.05	194	194	0.54	0.57	3.619	3.588	91.1	90	0.17	-0.4	0.15	-3.88	311.5	313.8	468.6	375	0	0	75.5	0.001	0.36	-3.4	3.6	0.324	0.3183	-6.1	-6.8	8.4	8.4	0.00045	0.00045	0.000056	0.000057	0.00007	0.000072
513.0417	76.56834	-167.98755	1009.5	6.43	7.15	191	191	0.3	0.3	3.6	3.577	92.4	91.7	0.11	-0.45	0.1	-3.87	312.1	313.6	427.5	344.9	0	0	75.5	0.003	0.34	1.2	999	0.2916	0.2838	-3	-3.5	7.8	7.5	0.00045	0.00045	0.000065	0.000067	0.00008	0.000083
513.0833	76.57265	-167.97967	1010	6.35	7.05	188	187	-0.12	-0.12	3.549	3.517	94.3	93.6	-0.06	-0.66	-0.27	-3.85	265.7	312.1	488.4	377.7	0	0	75.2	0.001	0.32	6	2.9	0.2889	0.2817	0.5	-0.4	7.8	7.9	0.00045	0.00045	0.000065	0.000068	0.000081	0.000084
513.125	76.57652	-167.97237	1010.3	6.25	6.96	187	187	-0.2	-0.21	3.529	3.497	94.4	93.6	-0.01	-0.73	-0.25	-3.83	259.3	311.7	433.5	341.5	0	0	75.3	0.002	0.3	2.8	3	0.2848	0.2793	2.2	1.2	9	9	0.00045	0.00045	0.000067	0.000069	0.000083	0.000085
